"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_plot","minus_log10_padj","significance"
"MSTRG.4797",81.5660301050125,2.47689216705813,0.570813667265618,4.33923066159793,1.42982386977452e-05,4.39902693282674e-05,4.39902693282674e-05,4.35664337906832,"Up"
"MSTRG.6821",75.6865155277004,2.13093659436053,0.491091191514562,4.33918716356643,1.43010687993636e-05,4.39957225990774e-05,4.39957225990774e-05,4.35658954492104,"Up"
"MSTRG.4334",701.068300723445,1.11229810849805,0.25634006576418,4.33915043745564,1.43034587171235e-05,4.39998209845166e-05,4.39998209845166e-05,4.35654909045915,"Up"
"MSTRG.11382",159.699541027555,1.14497906828547,0.263881195426039,4.3389945480461,1.43136073168537e-05,4.40245287078592e-05,4.40245287078592e-05,4.35630528455255,"Up"
"MSTRG.35779",40.8019449187118,3.33129582423232,0.76775534886334,4.33900698857299,1.43127971705833e-05,4.40245287078592e-05,4.40245287078592e-05,4.35630528455255,"Up"
"MSTRG.1167",178.707191212518,-1.17827417788917,0.271586686430195,-4.33848283719907,1.43469686357845e-05,4.41238761111932e-05,4.41238761111932e-05,4.35532634347207,"Down"
"MSTRG.35409",67.36054599631,1.62849840128288,0.375375588890554,4.33831727336348,1.43577785452964e-05,4.41538574484945e-05,4.41538574484945e-05,4.35503134881542,"Up"
"MSTRG.40466",22.7860303015446,-2.82615047527566,0.651517289012516,-4.33779812590878,1.43917248424248e-05,4.42549794293339e-05,4.42549794293339e-05,4.35403785678498,"Down"
"MSTRG.38171",96.6160874538864,1.39983293827484,0.322709353418654,4.33775136495293,1.43947862280584e-05,4.4261121465075e-05,4.4261121465075e-05,4.35397758634361,"Up"
"MSTRG.16195",14.1055059035907,3.50714821690058,0.808547159827191,4.33759264907956,1.44051818044487e-05,4.42865389020223e-05,4.42865389020223e-05,4.35372825953209,"Up"
"MSTRG.5534",44.3904680583332,3.95152993531054,0.911030540550237,4.33742861454888,1.44159332655775e-05,4.43163174634023e-05,4.43163174634023e-05,4.3534363351878,"Up"
