"contrast","ontology","term","sig_with_term","sig_total","universe_with_term","universe_total","pvalue","padj"
"6_month_vs_3_month","GO","GO:0004671",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0005823",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0006481",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0016540",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0016638",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0030151",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0046488",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0051259",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0052742",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:1901642",4,20205,7,41599,0.468761258321069,1
"6_month_vs_3_month","GO","GO:0019069",27,20205,54,41599,0.470022124998713,1
"6_month_vs_3_month","GO","GO:0000030",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0004748",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0005618",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0005802",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0007064",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0008374",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0009056",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0009395",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0016714",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0018149",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0019073",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0030833",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0031110",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0031146",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0033178",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0033668",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0043332",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0071821",3,20205,5,41599,0.473217287462918,1
"6_month_vs_3_month","GO","GO:0000781",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0001216",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0001518",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0001669",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0001726",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0004373",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0004611",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0004637",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0004649",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005134",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005135",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005248",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005381",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005546",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005581",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005849",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0005978",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006032",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006282",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006325",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006493",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006542",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006569",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0006826",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0007029",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0007267",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0008184",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0008556",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0008773",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0009073",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0009113",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0010498",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0015016",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0015459",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0015562",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0015630",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0015721",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0016586",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0016857",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0016879",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0019941",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0030317",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0030429",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0030514",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0030695",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0030908",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0031047",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0031386",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0032981",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0034755",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0036038",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0036297",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0039675",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0043240",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0043772",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0045182",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0045596",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0046982",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0047286",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0047429",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0050290",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0070037",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0070490",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0070531",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0070552",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0070628",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0071816",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:2001033",2,20205,3,41599,0.478568509321278,1
"6_month_vs_3_month","GO","GO:0019001",22,20205,44,41599,0.48394841454064,1
"6_month_vs_3_month","GO","GO:0031683",22,20205,44,41599,0.48394841454064,1
"6_month_vs_3_month","GO","GO:0000011",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0000041",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0000372",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0000785",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0001503",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0001881",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0002062",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0003727",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0003852",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0003870",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0003919",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0003934",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004019",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004097",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004115",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004134",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004144",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004169",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004322",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004418",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004451",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004476",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004520",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004556",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004568",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004590",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004609",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004612",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004629",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004730",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004817",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004820",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0004864",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0005026",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0005143",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0005315",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0005697",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0005829",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0005938",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006198",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006207",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006423",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006426",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006535",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006673",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006778",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006885",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007004",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007021",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007023",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007052",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007093",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007338",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007340",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007420",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007520",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007596",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0007618",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008113",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008180",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008195",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008203",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008616",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008770",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008774",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008800",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008882",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008897",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0008914",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009001",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009044",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009277",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009349",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009404",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009579",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0009678",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0010387",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0010466",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0010951",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0012506",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0015144",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0015658",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0015668",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0015803",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0015891",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0016503",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0016810",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0016872",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0017001",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0019217",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0019534",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0019700",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0019900",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030018",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030212",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030410",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030418",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030541",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030599",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0030655",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0031449",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0031492",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0031639",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0032065",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0032299",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0032402",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0032780",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0032784",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0032955",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0033573",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0034219",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0034257",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0034258",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0034719",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0035269",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0035988",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0039693",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0040008",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0042030",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0042545",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0042546",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0042783",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0042834",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0043043",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0043213",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0044010",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0044156",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0044403",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0044562",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0045017",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0045047",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0045132",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0045492",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0045881",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0046373",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0046556",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0046600",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0046765",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0046802",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0046914",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0047355",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0048011",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0048487",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0050097",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0050380",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0050852",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0050853",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0050868",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0051381",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0060538",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0060964",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0070007",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0070026",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0070461",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0070917",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0071468",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0071479",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0097546",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0098703",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0098803",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0106274",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0106362",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0140315",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0140737",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1901894",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1902751",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1905515",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1990316",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1990423",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1990879",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:1990904",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:2000640",1,20205,1,41599,0.485708791076709,1
"6_month_vs_3_month","GO","GO:0006614",21,20205,42,41599,0.487084748883441,1
"6_month_vs_3_month","GO","GO:0005672",19,20205,38,41599,0.493810849785345,1
"6_month_vs_3_month","GO","GO:0005975",87,20205,178,41599,0.497089159887185,1
"6_month_vs_3_month","GO","GO:0004725",34,20205,69,41599,0.500876219755704,1
"6_month_vs_3_month","GO","GO:0006470",33,20205,67,41599,0.503674971576264,1
"6_month_vs_3_month","GO","GO:0003774",16,20205,32,41599,0.505327823432958,1
"6_month_vs_3_month","GO","GO:0016616",32,20205,65,41599,0.506558874416528,1
"6_month_vs_3_month","GO","GO:0016705",48,20205,98,41599,0.507637481340065,1
"6_month_vs_3_month","GO","GO:0009055",15,20205,30,41599,0.509654879260907,1
"6_month_vs_3_month","GO","GO:0009307",14,20205,28,41599,0.514288424042697,1
"6_month_vs_3_month","GO","GO:0051028",12,20205,24,41599,0.524693867435037,1
"6_month_vs_3_month","GO","GO:0016192",72,20205,148,41599,0.52495824339025,1
"6_month_vs_3_month","GO","GO:0004497",56,20205,115,41599,0.526182054881439,1
"6_month_vs_3_month","GO","GO:0004866",10,20205,20,41599,0.537153134773714,1
"6_month_vs_3_month","GO","GO:0005856",10,20205,20,41599,0.537153134773714,1
"6_month_vs_3_month","GO","GO:0046873",37,20205,76,41599,0.537398413605264,1
"6_month_vs_3_month","GO","GO:0030001",36,20205,74,41599,0.540536183381959,1
"6_month_vs_3_month","GO","GO:0009986",22,20205,45,41599,0.541768165306779,1
"6_month_vs_3_month","GO","GO:0004383",9,20205,18,41599,0.544459196415125,1
"6_month_vs_3_month","GO","GO:0006182",9,20205,18,41599,0.544459196415125,1
"6_month_vs_3_month","GO","GO:0043130",21,20205,43,41599,0.546173775414913,1
"6_month_vs_3_month","GO","GO:0000723",8,20205,16,41599,0.552742648290848,1
"6_month_vs_3_month","GO","GO:0022900",8,20205,16,41599,0.552742648290848,1
"6_month_vs_3_month","GO","GO:0042407",8,20205,16,41599,0.552742648290848,1
"6_month_vs_3_month","GO","GO:0008855",45,20205,93,41599,0.554982492774165,1
"6_month_vs_3_month","GO","GO:0016579",19,20205,39,41599,0.555695622935878,1
"6_month_vs_3_month","GO","GO:0006508",157,20205,325,41599,0.559801961195168,1
"6_month_vs_3_month","GO","GO:0008654",7,20205,14,41599,0.562307928902669,1
"6_month_vs_3_month","GO","GO:0016702",7,20205,14,41599,0.562307928902669,1
"6_month_vs_3_month","GO","GO:0016972",7,20205,14,41599,0.562307928902669,1
"6_month_vs_3_month","GO","GO:0019752",7,20205,14,41599,0.562307928902669,1
"6_month_vs_3_month","GO","GO:0031122",7,20205,14,41599,0.562307928902669,1
"6_month_vs_3_month","GO","GO:0005102",55,20205,114,41599,0.564512771418736,1
"6_month_vs_3_month","GO","GO:0008237",17,20205,35,41599,0.566360273729272,1
"6_month_vs_3_month","GO","GO:0006457",40,20205,83,41599,0.570527991432483,1
"6_month_vs_3_month","GO","GO:0007219",6,20205,12,41599,0.573618519057284,1
"6_month_vs_3_month","GO","GO:0008241",6,20205,12,41599,0.573618519057284,1
"6_month_vs_3_month","GO","GO:0030474",6,20205,12,41599,0.573618519057284,1
"6_month_vs_3_month","GO","GO:0042470",6,20205,12,41599,0.573618519057284,1
"6_month_vs_3_month","GO","GO:0006886",118,20205,245,41599,0.575929462962248,1
"6_month_vs_3_month","GO","GO:0000221",14,20205,29,41599,0.585231845476127,1
"6_month_vs_3_month","GO","GO:0051087",14,20205,29,41599,0.585231845476127,1
"6_month_vs_3_month","GO","GO:0003714",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0008284",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0016559",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0016773",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0019087",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0019346",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0030155",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0030334",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0032469",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0039654",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0045735",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0045995",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0046813",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0075509",5,20205,10,41599,0.587424850490507,1
"6_month_vs_3_month","GO","GO:0004197",23,20205,48,41599,0.592317985073591,1
"6_month_vs_3_month","GO","GO:0004843",23,20205,48,41599,0.592317985073591,1
"6_month_vs_3_month","GO","GO:0008061",13,20205,27,41599,0.592533405411091,1
"6_month_vs_3_month","GO","GO:0005179",22,20205,46,41599,0.597523894010234,1
"6_month_vs_3_month","GO","GO:0005515",987,20205,2043,41599,0.603817064996292,1
